image_id,qr_index,x0,y0,x1,y1,x2,y2,x3,y3,content
4443372421_jpg.rf.a06960c9c0f32bef7e439fe16218c1e5,1,162,166,231,166,231,345,162,345,
4443372421_jpg.rf.a06960c9c0f32bef7e439fe16218c1e5,2,377,437,397,437,397,467,377,467,
brightnessimage002_jpg.rf.a088cbe01f13457d4c357c698597f145,0,419,270,523,270,523,348,419,348,
brightnessimage002_jpg.rf.a088cbe01f13457d4c357c698597f145,1,375,379,482,379,482,464,375,464,
brightnessimage002_jpg.rf.a088cbe01f13457d4c357c698597f145,2,120,263,301,263,301,403,120,403,
3950055651_jpg.rf.9fadf8dd0ed817ffdb71de53ae746e7e,0,271,155,470,155,470,419,271,419,
4502664813_jpg.rf.9e33db1cde7c01bd34eb30841da8577d,0,165,194,259,194,259,465,165,465,
4502664813_jpg.rf.9e33db1cde7c01bd34eb30841da8577d,1,6,168,147,168,147,502,6,502,
4502664813_jpg.rf.9e33db1cde7c01bd34eb30841da8577d,2,300,93,597,93,597,498,300,498,
blurredimage038_jpg.rf.a1582fe5c76125044ee3145cf9b0b6d2,0,86,124,528,124,528,504,86,504,
glareimage008_jpg.rf.a2b1fe9784ea12fcc49886d51c66dcd2,0,221,204,425,204,425,508,221,508,
5327276642_jpg.rf.a11e58b1db6a4a720a3bef30f24dc32f,0,308,305,407,305,407,380,308,380,
damagedimage024_jpg.rf.a2333694f5200a5384187839db90eced,0,98,92,561,92,561,551,98,551,
4888055156_jpg.rf.a32aa7759a2b05b3dc150d29c05cf4e5,0,147,124,498,124,498,498,147,498,
nominalimage011_jpg.rf.a3c33f7383508c06b250b08865b93c21,0,85,179,265,179,265,470,85,470,
2513894097_jpg.rf.a3a07f238c70da6359799dce28f5484e,0,100,482,188,482,188,594,100,594,
5292342280_jpg.rf.a105bd754986ab0f5c03e2fbabed2df6,0,548,306,570,306,570,335,548,335,
2825381166_jpg.rf.a4e521fb986c46d9f8ce5552f7dc4a50,0,264,175,311,175,311,237,264,237,
4352836095_jpg.rf.a2143e8be28cd241c1de9dec2ad3da5c,0,250,131,421,131,421,458,250,458,
glareimage018_jpg.rf.a508c46af47f3cdfb90d68744ced9df0,0,163,342,402,342,402,519,163,519,
5010495312_jpg.rf.a38afcf0b830545628732891755e5427,0,506,338,565,338,565,425,506,425,
3897888195_jpg.rf.a5b1e3306ac325aade1f82dcdbb2d599,0,87,107,450,107,450,571,87,571,
glareimage026_jpg.rf.a1c68c8c39b6731cd2b1b1e5cf4e6251,0,180,271,477,271,477,489,180,489,
2423569207_jpg.rf.a620c54821144a61a6ca31e59ceee170,0,441,474,499,474,499,525,441,525,
4160076127_jpg.rf.a56dbccf00787aafc11e4a4cc895eda6,0,100,83,473,83,473,362,100,362,
IMG_20220530_191154_jpg.rf.a51fdb33e2064a7c21c5d2feda0097d8,0,225,168,270,168,270,227,225,227,
4903123495_jpg.rf.a6139b5f5bf91b5466ce968b16f592ed,0,90,554,139,554,139,592,90,592,
2683393984_jpg.rf.a5771aee7c03bb4b3eafce22a490fe68,0,366,223,527,223,527,463,366,463,
blurredimage020_jpg.rf.a5c2ba70e8db82cf37b7859b8f28e4b5,0,97,177,319,177,319,348,97,348,
blurredimage020_jpg.rf.a5c2ba70e8db82cf37b7859b8f28e4b5,1,390,311,530,311,530,418,390,418,
blurredimage020_jpg.rf.a5c2ba70e8db82cf37b7859b8f28e4b5,2,445,187,578,187,578,287,445,287,
2854521482_jpg.rf.a656a272af40cf0d2b4f5dddb496f7d4,0,379,324,474,324,474,392,379,392,
high_versionimage008_jpg.rf.a4d56c972e91840d42f8d476194a880b,0,16,25,605,25,605,620,16,620,
5055325064_jpg.rf.a51f601b2774d758b12d6a967c3991e6,0,398,418,458,418,458,468,398,468,
5055325064_jpg.rf.a51f601b2774d758b12d6a967c3991e6,1,34,467,80,467,80,510,34,510,
5055325064_jpg.rf.a51f601b2774d758b12d6a967c3991e6,2,430,258,483,258,483,292,430,292,
2236526027_jpg.rf.a62c24b41b717277eaccf74a17b0d32e,0,176,155,265,155,265,273,176,273,
2961178381_jpg.rf.a56828da115cb53b37003a5e6a4c66d7,0,296,405,439,405,439,571,296,571,
1125952233_jpg.rf.a75400e061e23a885aff9f24177745b9,0,246,291,319,291,319,399,246,399,
nominalimage010_jpg.rf.a8425bf6c2735420bddcab0a0eb6c825,0,262,107,529,107,529,469,262,469,
3303275675_jpg.rf.a69cbe938c1b2624063be9fb0897e9eb,0,274,340,432,340,432,453,274,453,
IMG_20220601_162903_jpg.rf.a25a9c0a26d87dffbc3df374eaa3966b,0,357,338,375,338,375,351,357,351,
IMG_20220601_162903_jpg.rf.a25a9c0a26d87dffbc3df374eaa3966b,1,335,338,353,338,353,352,335,352,
glareimage009_jpg.rf.a7221f0950c69949eb4d641def4484b2,0,184,144,341,144,341,311,184,311,
glareimage009_jpg.rf.a7221f0950c69949eb4d641def4484b2,1,286,336,491,336,491,553,286,553,
blurredimage002_jpg.rf.a82ba55b13249bb42d811a4bb63dc083,0,387,230,597,230,597,505,387,505,
IMG_20220604_164504_jpg.rf.a1ed01fadf32c9e6267e452af3b07bfd,0,206,272,254,272,254,319,206,319,
IMG_20220604_164504_jpg.rf.a1ed01fadf32c9e6267e452af3b07bfd,1,355,441,405,441,405,484,355,484,
IMG_20220604_164504_jpg.rf.a1ed01fadf32c9e6267e452af3b07bfd,2,490,490,558,490,558,542,490,542,
3963915486_jpg.rf.a700997ecf2d1218a61cd331116d23b3,0,371,373,434,373,434,431,371,431,
blurredimage025_jpg.rf.a7b6b3f25c6f66983010f7409a9f2070,0,126,19,529,19,529,202,126,202,
blurredimage025_jpg.rf.a7b6b3f25c6f66983010f7409a9f2070,1,99,436,502,436,502,606,99,606,
4993675873_jpg.rf.a68534f89eefab74f598fed4f3316839,0,52,433,80,433,80,488,52,488,
4993675873_jpg.rf.a68534f89eefab74f598fed4f3316839,1,189,436,219,436,219,493,189,493,
nominalimage065_jpg.rf.a8d14afc260fb4dad6268e1470c7d675,0,210,131,535,131,535,409,210,409,
perspectiveimage034_jpg.rf.ac31d32db9d62daee1c4a259749bb10f,0,312,208,363,208,363,401,312,401,
damagedimage005_jpg.rf.a8a088ecda7d31d232a5574ce6369dfd,0,139,154,397,154,397,416,139,416,
IMG_20220530_143335_jpg.rf.a9ebaffe828f427ebe89afa8306bf318,0,167,206,192,206,192,226,167,226,
closeimage008_jpg.rf.ab0375842b9b0e20435475977c1bd236,0,17,132,630,132,630,602,17,602,
IMG_20220530_143351_jpg.rf.a903c3ba8eb924036db9746668c23410,0,313,522,365,522,365,555,313,555,
4065707149_jpg.rf.aad95c8eea4378b303c1e4314e0bfc2e,0,66,451,144,451,144,570,66,570,
4951385150_jpg.rf.aa0e92856bff8dcea50a9d9da67d15cc,0,98,109,303,109,303,464,98,464,
3984327882_jpg.rf.ac656950d767a45a63fe30f940860353,0,399,303,526,303,526,423,399,423,
0459198539_jpg.rf.acc669e2e4134b1ab89f7c750de79d74,0,426,220,525,220,525,352,426,352,
2452294959_jpg.rf.ac3e3ffd3cab0a822fbbd2bf6ddd394f,0,98,151,186,151,186,269,98,269,
3891459413_jpg.rf.a81b8f037e721fd9cb8659423da778e5,0,257,393,361,393,361,490,257,490,
rotationsimage005_jpg.rf.a92e9caf8e84421afab11ae206620a53,0,253,191,366,191,366,279,253,279,
rotationsimage005_jpg.rf.a92e9caf8e84421afab11ae206620a53,1,398,229,533,229,533,329,398,329,
rotationsimage005_jpg.rf.a92e9caf8e84421afab11ae206620a53,2,195,358,416,358,416,535,195,535,
2781748576_jpg.rf.a90ec6912647f88a9a1f5f697c240ea2,0,455,211,547,211,547,365,455,365,
bright_spotsimage015_jpg.rf.a8753e2912d4f34dc61652c6ce363b63,0,192,153,307,153,307,243,192,243,
bright_spotsimage015_jpg.rf.a8753e2912d4f34dc61652c6ce363b63,1,343,209,416,209,416,264,343,264,
bright_spotsimage015_jpg.rf.a8753e2912d4f34dc61652c6ce363b63,2,357,144,419,144,419,194,357,194,
1565_U7otkDo5C_jpg.rf.ad826dd3bd6192e75def2f0be02badd8,0,196,286,400,286,400,466,196,466,
4600_W4wHVVfAB_jpg.rf.ac99b81fbb326efdb72cb3ab58d01157,0,228,88,416,88,416,275,228,275,
closeimage028_jpg.rf.a9e2f588a634af221a6814fbcf3d43e8,0,12,274,604,274,604,609,12,609,
4689610564_jpg.rf.ad5e42eaae4c13f165b85889dc50be35,0,147,59,494,59,494,588,147,588,
bright_spotsimage026_jpg.rf.aed3bb3bbcd5587a9e4e3de034cd289d,0,432,259,537,259,537,339,432,339,
bright_spotsimage026_jpg.rf.aed3bb3bbcd5587a9e4e3de034cd289d,1,388,364,496,364,496,456,388,456,
bright_spotsimage026_jpg.rf.aed3bb3bbcd5587a9e4e3de034cd289d,2,136,258,319,258,319,397,136,397,
IMG_20220601_161919_jpg.rf.afbfd2529cde6c03dcd909ee11fd002e,0,326,236,362,236,362,265,326,265,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,0,152,463,244,463,244,559,152,559,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,1,417,289,510,289,510,388,417,388,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,2,281,461,376,461,376,554,281,554,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,3,292,147,385,147,385,240,292,240,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,4,164,153,258,153,258,246,164,246,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,5,421,137,514,137,514,235,421,235,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,6,286,299,380,299,380,391,286,391,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,7,412,454,507,454,507,552,412,552,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,8,157,303,251,303,251,398,157,398,
5215404745_jpg.rf.af769d70abb600d382cc9c595888ed5e,0,363,479,410,479,410,512,363,512,
5215404745_jpg.rf.af769d70abb600d382cc9c595888ed5e,1,306,482,348,482,348,514,306,514,
rotationsimage013_jpg.rf.af69ca683d113a500ea367a116874d4d,0,288,187,543,187,543,376,288,376,
rotationsimage013_jpg.rf.af69ca683d113a500ea367a116874d4d,1,83,254,236,254,236,388,83,388,
rotationsimage013_jpg.rf.af69ca683d113a500ea367a116874d4d,2,176,391,310,391,310,495,176,495,
closeimage031_jpg.rf.ae7ff93d78bc127b3311830d19251559,0,10,110,616,110,616,570,10,570,
3413082126_jpg.rf.b113fae9f12278b269a0194d41471873,0,135,122,197,122,197,245,135,245,
blurredimage028_jpg.rf.b1023c085723926e76d5b31b68abd074,0,167,131,600,131,600,579,167,579,
4994326352_jpg.rf.b0ddcae078e0caae4770acdb6f93c1d7,0,469,317,610,317,610,488,469,488,
4994326352_jpg.rf.b0ddcae078e0caae4770acdb6f93c1d7,1,69,361,190,361,190,531,69,531,
closeimage037_jpg.rf.b17c12c27a96f4a4a89c8f897e5eba3e,0,34,250,615,250,615,593,34,593,
4330874923_jpg.rf.b186ab2f23d603ef3f5a1579cb832917,0,231,195,357,195,357,357,231,357,
4807729131_jpg.rf.b25502135870338f6a461effedfde987,0,212,222,416,222,416,389,212,389,
nominalimage063_jpg.rf.b27627fbacb2d00a186e270e47b20010,0,108,139,501,139,501,501,108,501,
4036841984_jpg.rf.b09b6fa132053a411cd201735d927168,0,159,27,313,27,313,168,159,168,
monitorimage009_jpg.rf.b05f7f168583f6be8cc4c95bd1b618be,0,7,10,636,10,636,637,7,637,
IMG_20220601_163647_jpg.rf.b29969e2f11f82caa62bf05820273362,0,331,285,344,285,344,296,331,296,
IMG_20220601_163647_jpg.rf.b29969e2f11f82caa62bf05820273362,1,259,252,268,252,268,259,259,259,
blurredimage041_jpg.rf.b168f8514393454921f228a071149d35,0,246,233,540,233,540,488,246,488,
5142860075_jpg.rf.b2d0a3c9894d6e5b5c0a49c95e55956a,0,249,214,420,214,420,442,249,442,
IMG_20220529_144613_jpg.rf.b346f6657c0a2700bf05a3891cd03de0,0,470,454,532,454,532,471,470,471,
1089_U71Lae9cC_jpg.rf.b3d31d77b2f78f2e558228c316f08618,0,89,63,568,63,568,483,89,483,
rotationsimage008_jpg.rf.b3b88d0349e41b64755fa70b90b1352e,0,281,355,538,355,538,556,281,556,
rotationsimage008_jpg.rf.b3b88d0349e41b64755fa70b90b1352e,1,298,199,441,199,441,308,298,308,
rotationsimage008_jpg.rf.b3b88d0349e41b64755fa70b90b1352e,2,149,245,277,245,277,347,149,347,
0726245141_jpg.rf.b48fc22c45a859b05bd1338c47e6c89d,0,289,283,396,283,396,448,289,448,
5011786146_jpg.rf.b1886bd291b9543657b6c8592fbad066,0,347,239,407,239,407,284,347,284,
5100495935_jpg.rf.b109d1381ab9a503f35629ebf16bd8b8,0,134,129,205,129,205,207,134,207,
closeimage009_jpg.rf.b1d2a619a7a883c428e4948b2ce47aff,0,13,118,617,118,617,589,13,589,
monitorimage014_jpg.rf.b4238263cbaa915e3bc7fbb5d5ef35d6,0,42,38,591,38,591,594,42,594,
IMG_20220530_143625_jpg.rf.b4a76ab981c94e94bc17c099df5164f0,0,270,312,335,312,335,369,270,369,
nominalimage059_jpg.rf.b0c944523ce272749fa4ecc8a2cec8bf,0,101,123,461,123,461,461,101,461,
IMG_20220601_164950_jpg.rf.a8aef0e10df91ea7c1fed44b44dd2cc0,0,357,304,397,304,397,330,357,330,
rotationsimage042_jpg.rf.b4f6d9759d143d1672b2668dc5b92b85,0,318,421,497,421,497,554,318,554,
rotationsimage042_jpg.rf.b4f6d9759d143d1672b2668dc5b92b85,1,448,328,581,328,581,418,448,418,
rotationsimage042_jpg.rf.b4f6d9759d143d1672b2668dc5b92b85,2,77,247,343,247,343,400,77,400,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,0,0,315,17,315,17,377,0,377,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,1,493,316,584,316,584,377,493,377,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,2,283,229,376,229,376,290,283,290,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,3,282,403,377,403,377,465,282,465,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,4,144,61,236,61,236,120,144,120,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,5,77,3,168,3,168,39,77,39,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,6,66,315,163,315,163,377,66,377,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,7,616,16,640,16,640,49,616,49,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,8,0,143,24,143,24,203,0,203,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,9,354,315,447,315,447,377,354,377,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,10,354,145,446,145,446,206,354,206,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,11,553,70,640,70,640,129,553,129,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,12,137,402,233,402,233,465,137,465,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,13,213,144,306,144,306,204,213,204,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,14,71,145,165,145,165,205,71,205,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,15,215,2,306,2,306,38,215,38,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,16,0,402,88,402,88,465,0,465,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,17,0,4,30,4,30,38,0,38,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,18,284,61,376,61,376,121,284,121,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,19,421,65,510,65,510,125,421,125,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,20,425,402,516,402,516,465,425,465,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,21,0,228,93,228,93,289,0,289,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,22,352,8,442,8,442,43,352,43,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,23,424,230,514,230,514,292,424,292,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,24,629,317,640,317,640,377,629,377,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,25,622,151,640,151,640,209,622,209,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,26,140,229,234,229,234,290,140,290,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,27,210,315,305,315,305,377,210,377,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,28,490,148,579,148,579,209,490,209,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,29,3,61,98,61,98,121,3,121,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,30,563,401,640,401,640,463,563,463,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,31,485,12,573,12,573,48,485,48,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,32,558,232,640,232,640,292,558,292,
IMG_20220530_161521_jpg.rf.b5e9ea7d8d150a8648bf9175d16473b9,0,162,116,193,116,193,144,162,144,
IMG_20220530_161521_jpg.rf.b5e9ea7d8d150a8648bf9175d16473b9,1,65,436,108,436,108,470,65,470,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,0,198,365,251,365,251,458,198,458,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,1,291,189,350,189,350,294,291,294,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,2,198,196,251,196,251,290,198,290,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,3,385,360,444,360,444,465,385,465,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,4,388,196,441,196,441,290,388,290,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,5,96,185,162,185,162,301,96,301,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,6,105,369,153,369,153,454,105,454,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,7,297,371,343,371,343,453,297,453,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,8,487,201,533,201,533,283,487,283,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,9,471,342,549,342,549,483,471,483,
perspectiveimage007_jpg.rf.b5393fbc53b231c4644502d9a92aa49b,0,234,235,335,235,335,409,234,409,
3877234588_jpg.rf.b5fb9a6d01735d8a8d65b545fec91365,0,83,77,393,77,393,513,83,513,
IMG_20220604_164246_jpg.rf.b6dc487d1e69112d40d7d2521281be71,0,338,352,376,352,376,378,338,378,
brightnessimage009_jpg.rf.b6c0053483dd7a652d27584b0ae70ff3,0,126,250,318,250,318,392,126,392,
brightnessimage009_jpg.rf.b6c0053483dd7a652d27584b0ae70ff3,1,378,366,504,366,504,454,378,454,
brightnessimage009_jpg.rf.b6c0053483dd7a652d27584b0ae70ff3,2,420,256,533,256,533,338,420,338,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,0,339,90,378,90,378,139,339,139,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,1,325,348,376,348,376,426,325,426,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,2,273,630,310,630,310,640,273,640,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,3,0,353,13,353,13,403,0,403,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,4,36,52,70,52,70,94,36,94,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,5,0,249,34,249,34,299,0,299,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,6,17,151,52,151,52,197,17,197,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,7,290,481,328,481,328,507,290,507,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,8,356,0,391,0,391,16,356,16,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,9,325,198,365,198,365,250,325,250,
4013506657_jpg.rf.b5901a67ce5d9af46ac7f66f540e1348,0,487,538,517,538,517,579,487,579,
4013506657_jpg.rf.b5901a67ce5d9af46ac7f66f540e1348,1,439,539,470,539,470,580,439,580,
4013506657_jpg.rf.b5901a67ce5d9af46ac7f66f540e1348,2,534,536,565,536,565,577,534,577,
4243670985_jpg.rf.b6d3dca1e85369202642b02b19e9b3db,0,159,280,177,280,177,336,159,336,
3988452645_jpg.rf.b70ba8f538844815b1c49f192b963f27,0,136,177,538,177,538,452,136,452,
2928308769_jpg.rf.b6f610eb48020bef5141bd03f4c96419,0,279,140,415,140,415,321,279,321,
4340208601_jpg.rf.b5385c68f58541787d327909b8343251,0,249,128,370,128,370,287,249,287,
brightnessimage003_jpg.rf.b871a1c7ea0695b4cb90e5288c63764b,0,142,264,328,264,328,404,142,404,
brightnessimage003_jpg.rf.b871a1c7ea0695b4cb90e5288c63764b,1,389,382,504,382,504,466,389,466,
brightnessimage003_jpg.rf.b871a1c7ea0695b4cb90e5288c63764b,2,435,276,536,276,536,353,435,353,
3066871844_jpg.rf.b4dd68230799be24c969a7cd2391e21a,0,37,483,114,483,114,539,37,539,
noncompliantimage011_jpg.rf.b8e81b12154040fe40d5ee094cfbc92f,0,33,221,301,221,301,584,33,584,
noncompliantimage011_jpg.rf.b8e81b12154040fe40d5ee094cfbc92f,1,340,65,599,65,599,409,340,409,
2343325175_jpg.rf.b56e3d6cf925b91c104e01f5c09ff1d6,0,45,384,316,384,316,580,45,580,
2343325175_jpg.rf.b56e3d6cf925b91c104e01f5c09ff1d6,1,212,191,451,191,451,374,212,374,
brightnessimage011_jpg.rf.b55c5b2f9ddae3f7ee0259f13678208a,0,99,251,305,251,305,407,99,407,
brightnessimage011_jpg.rf.b55c5b2f9ddae3f7ee0259f13678208a,1,373,382,507,382,507,471,373,471,
brightnessimage011_jpg.rf.b55c5b2f9ddae3f7ee0259f13678208a,2,434,258,539,258,539,343,434,343,
3482714875_jpg.rf.b522c804fb564a207f943b606f771733,0,246,437,400,437,400,594,246,594,
4222508753_jpg.rf.b6dff70b755d8524873f525f55cca04c,0,298,196,463,196,463,426,298,426,
blurredimage004_jpg.rf.b61c76cb93fe57cf9374f78460e23167,0,223,182,336,182,336,393,223,393,
damagedimage003_jpg.rf.b6aea255937e1c73acc1a7d9d9d82a54,0,290,59,395,59,395,203,290,203,
damagedimage003_jpg.rf.b6aea255937e1c73acc1a7d9d9d82a54,1,296,246,407,246,407,388,296,388,
damagedimage003_jpg.rf.b6aea255937e1c73acc1a7d9d9d82a54,2,302,437,410,437,410,584,302,584,
rotationsimage033_jpg.rf.b7160901302218f840a1b3f4bf7b9ae2,0,288,296,552,296,552,484,288,484,
rotationsimage033_jpg.rf.b7160901302218f840a1b3f4bf7b9ae2,1,161,209,301,209,301,290,161,290,
rotationsimage033_jpg.rf.b7160901302218f840a1b3f4bf7b9ae2,2,35,286,185,286,185,374,35,374,
closeimage015_jpg.rf.b94187c14efeccf4be41d426b842ebc5,0,3,98,630,98,630,583,3,583,
nominalimage025_jpg.rf.b9397f41994825f0fc3213b89b5cec39,0,112,228,274,228,274,468,112,468,
4043359287_jpg.rf.b97cfa081389d6c039dd884fc645df0f,0,268,170,391,170,391,267,268,267,
4933142246_jpg.rf.bb18419c9c52a57ce8fd872a479c866a,0,245,217,446,217,446,476,245,476,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,0,159,195,196,195,196,221,159,221,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,1,199,194,231,194,231,221,199,221,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,2,236,195,269,195,269,220,236,220,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,3,274,194,309,194,309,220,274,220,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,4,165,225,196,225,196,250,165,250,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,5,198,225,233,225,233,248,198,248,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,6,237,225,269,225,269,249,237,249,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,7,276,225,307,225,307,249,276,249,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,8,166,254,196,254,196,277,166,277,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,9,200,252,232,252,232,276,200,276,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,10,236,253,268,253,268,277,236,277,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,11,277,252,306,252,306,277,277,277,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,12,164,280,196,280,196,305,164,305,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,13,199,277,233,277,233,305,199,305,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,14,236,281,269,281,269,306,236,306,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,15,276,281,308,281,308,305,276,305,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,16,165,307,195,307,195,332,165,332,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,17,203,309,232,309,232,333,203,333,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,18,237,309,270,309,270,334,237,334,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,19,276,310,308,310,308,335,276,335,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,20,368,197,400,197,400,226,368,226,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,21,405,204,438,204,438,232,405,232,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,22,441,212,474,212,474,239,441,239,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,23,478,219,516,219,516,245,478,245,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,24,358,226,392,226,392,251,358,251,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,25,393,234,429,234,429,260,393,260,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,26,432,241,465,241,465,267,432,267,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,27,468,245,503,245,503,274,468,274,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,28,346,254,381,254,381,280,346,280,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,29,382,261,418,261,418,287,382,287,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,30,420,268,457,268,457,294,420,294,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,31,459,276,494,276,494,302,459,302,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,32,336,281,371,281,371,307,336,307,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,33,374,290,407,290,407,315,374,315,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,34,410,297,446,297,446,322,410,322,
