image_id,qr_index,x0,y0,x1,y1,x2,y2,x3,y3,content
5010495312_jpg.rf.a38afcf0b830545628732891755e5427,0,0,510,48,510,48,549,0,549,
3897888195_jpg.rf.a5b1e3306ac325aade1f82dcdbb2d599,0,100,156,368,156,368,415,100,415,
glareimage026_jpg.rf.a1c68c8c39b6731cd2b1b1e5cf4e6251,0,183,270,468,270,468,490,183,490,
2423569207_jpg.rf.a620c54821144a61a6ca31e59ceee170,0,425,473,518,473,518,534,425,534,
4160076127_jpg.rf.a56dbccf00787aafc11e4a4cc895eda6,0,68,51,507,51,507,394,68,394,
IMG_20220530_191154_jpg.rf.a51fdb33e2064a7c21c5d2feda0097d8,0,225,330,253,330,253,346,225,346,
4903123495_jpg.rf.a6139b5f5bf91b5466ce968b16f592ed,0,466,308,487,308,487,337,466,337,
2683393984_jpg.rf.a5771aee7c03bb4b3eafce22a490fe68,0,347,203,546,203,546,481,347,481,"BEGIN:VCARD
N:Walkinweb Inc
ADR;WORK:;;G11-1001 Douglas Street, Victoria, BC V8W 2C5 
URL:http://www.walkinweb.ca
EMAIL:support@walkinweb.ca
TEL;WORK:250-382-9422
NOTE:Web development and design
END:VCARD"
blurredimage020_jpg.rf.a5c2ba70e8db82cf37b7859b8f28e4b5,0,100,183,318,183,318,351,100,351,
blurredimage020_jpg.rf.a5c2ba70e8db82cf37b7859b8f28e4b5,1,454,196,557,196,557,279,454,279,
blurredimage020_jpg.rf.a5c2ba70e8db82cf37b7859b8f28e4b5,2,397,320,518,320,518,411,397,411,
2854521482_jpg.rf.a656a272af40cf0d2b4f5dddb496f7d4,0,370,315,482,315,482,399,370,399,http://m.ralphlauren.com/default.aspx?ab=RugbyStore
high_versionimage008_jpg.rf.a4d56c972e91840d42f8d476194a880b,0,196,115,490,115,490,424,196,424,
5055325064_jpg.rf.a51f601b2774d758b12d6a967c3991e6,0,29,462,85,462,85,516,29,516,
2236526027_jpg.rf.a62c24b41b717277eaccf74a17b0d32e,0,166,145,277,145,277,285,166,285,www.tagmore.com/esmadrid
2961178381_jpg.rf.a56828da115cb53b37003a5e6a4c66d7,0,278,388,456,388,456,588,278,588,http://www.fivecom.com.br/contato/bruno.vcf
1125952233_jpg.rf.a75400e061e23a885aff9f24177745b9,0,237,281,328,281,328,408,237,408,http://daikyo.jp/detail.php?pro=86487&per=1&qrcode=2
nominalimage010_jpg.rf.a8425bf6c2735420bddcab0a0eb6c825,0,270,175,542,175,542,466,270,466,
3303275675_jpg.rf.a69cbe938c1b2624063be9fb0897e9eb,0,133,139,459,139,459,285,133,285,
3303275675_jpg.rf.a69cbe938c1b2624063be9fb0897e9eb,1,263,340,439,340,439,464,263,464,
IMG_20220601_162903_jpg.rf.a25a9c0a26d87dffbc3df374eaa3966b,,,,,,,,,,
glareimage009_jpg.rf.a7221f0950c69949eb4d641def4484b2,0,317,359,462,359,462,538,317,538,http://www.boschautoparts.com/qr/icon.aspx
blurredimage002_jpg.rf.a82ba55b13249bb42d811a4bb63dc083,0,339,228,586,228,586,500,339,500,http://www.lonelyplanet.com/
IMG_20220604_164504_jpg.rf.a1ed01fadf32c9e6267e452af3b07bfd,0,0,55,640,55,640,640,0,640,
IMG_20220604_164504_jpg.rf.a1ed01fadf32c9e6267e452af3b07bfd,1,199,266,259,266,259,325,199,325,
3963915486_jpg.rf.a700997ecf2d1218a61cd331116d23b3,0,367,370,401,370,401,426,367,426,
blurredimage025_jpg.rf.a7b6b3f25c6f66983010f7409a9f2070,0,122,18,526,18,526,206,122,206,
blurredimage025_jpg.rf.a7b6b3f25c6f66983010f7409a9f2070,1,94,432,486,432,486,610,94,610,
4993675873_jpg.rf.a68534f89eefab74f598fed4f3316839,,,,,,,,,,
nominalimage065_jpg.rf.a8d14afc260fb4dad6268e1470c7d675,0,148,78,551,78,551,463,148,463,GH69-28945C
perspectiveimage034_jpg.rf.ac31d32db9d62daee1c4a259749bb10f,0,320,223,370,223,370,423,320,423,
damagedimage005_jpg.rf.a8a088ecda7d31d232a5574ce6369dfd,0,162,201,385,201,385,388,162,388,
IMG_20220530_143335_jpg.rf.a9ebaffe828f427ebe89afa8306bf318,0,485,0,507,0,507,22,485,22,
closeimage008_jpg.rf.ab0375842b9b0e20435475977c1bd236,0,1,178,466,178,466,631,1,631,
IMG_20220530_143351_jpg.rf.a903c3ba8eb924036db9746668c23410,0,303,518,374,518,374,553,303,553,
4065707149_jpg.rf.aad95c8eea4378b303c1e4314e0bfc2e,0,56,442,152,442,152,582,56,582,http://www.pravda23.com
4951385150_jpg.rf.aa0e92856bff8dcea50a9d9da67d15cc,0,75,89,327,89,327,488,75,488,
3984327882_jpg.rf.ac656950d767a45a63fe30f940860353,0,380,275,541,275,541,464,380,464,http://semapedia.org/v/Volkswagen_T3
0459198539_jpg.rf.acc669e2e4134b1ab89f7c750de79d74,0,414,208,538,208,538,364,414,364,http://semapedia.org/v/Pantone
2452294959_jpg.rf.ac3e3ffd3cab0a822fbbd2bf6ddd394f,0,89,142,196,142,196,277,89,277,http://tracklets.com/i/279371442
3891459413_jpg.rf.a81b8f037e721fd9cb8659423da778e5,0,247,384,371,384,371,490,247,490,http://www.qrable.mobi/lhr/ap/2
rotationsimage005_jpg.rf.a92e9caf8e84421afab11ae206620a53,0,259,195,362,195,362,274,259,274,Version 1 QR
rotationsimage005_jpg.rf.a92e9caf8e84421afab11ae206620a53,1,402,232,529,232,529,332,402,332,Version 2 QR Code Test Image
rotationsimage005_jpg.rf.a92e9caf8e84421afab11ae206620a53,2,195,356,418,356,418,538,195,538,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
2781748576_jpg.rf.a90ec6912647f88a9a1f5f697c240ea2,0,443,199,558,199,558,375,443,375,
bright_spotsimage015_jpg.rf.a8753e2912d4f34dc61652c6ce363b63,,,,,,,,,,
1565_U7otkDo5C_jpg.rf.ad826dd3bd6192e75def2f0be02badd8,0,222,279,408,279,408,477,222,477,http://www.lubes.id/197/U7otkDo5C
4600_W4wHVVfAB_jpg.rf.ac99b81fbb326efdb72cb3ab58d01157,0,230,80,423,80,423,282,230,282,http://lubes.id/191/W4wHVVfAB
closeimage028_jpg.rf.a9e2f588a634af221a6814fbcf3d43e8,0,162,305,376,305,376,491,162,491,
4689610564_jpg.rf.ad5e42eaae4c13f165b85889dc50be35,0,270,264,493,264,493,570,270,570,
bright_spotsimage026_jpg.rf.aed3bb3bbcd5587a9e4e3de034cd289d,,,,,,,,,,
IMG_20220601_161919_jpg.rf.afbfd2529cde6c03dcd909ee11fd002e,0,202,361,228,361,228,378,202,378,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,0,383,98,553,98,553,272,383,272,ì
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,1,253,110,416,110,416,276,253,276,M
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,2,129,117,286,117,286,281,129,281,¾z
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,3,379,250,548,250,548,425,379,425,¨K
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,4,249,261,411,261,411,427,249,427,°
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,5,120,266,287,266,287,434,120,434,ül
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,6,518,361,639,361,639,544,518,544,
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,7,375,416,545,416,545,590,375,590,­î
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,8,244,425,408,425,408,591,244,591,eF
4992344523_jpg.rf.ac7b25da47d4be6f966094dec1c1a2be,9,117,427,275,427,275,596,117,596,
5215404745_jpg.rf.af769d70abb600d382cc9c595888ed5e,0,305,482,331,482,331,513,305,513,
rotationsimage013_jpg.rf.af69ca683d113a500ea367a116874d4d,0,286,182,532,182,532,370,286,370,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rotationsimage013_jpg.rf.af69ca683d113a500ea367a116874d4d,1,212,412,281,412,281,477,212,477,
closeimage031_jpg.rf.ae7ff93d78bc127b3311830d19251559,0,235,108,454,108,454,277,235,277,
closeimage031_jpg.rf.ae7ff93d78bc127b3311830d19251559,1,2,222,239,222,239,405,2,405,
3413082126_jpg.rf.b113fae9f12278b269a0194d41471873,0,132,106,221,106,221,237,132,237,
blurredimage028_jpg.rf.b1023c085723926e76d5b31b68abd074,0,161,184,539,184,539,560,161,560,http://goo.gl/ErBxV
4994326352_jpg.rf.b0ddcae078e0caae4770acdb6f93c1d7,0,451,304,627,304,627,505,451,505,
4994326352_jpg.rf.b0ddcae078e0caae4770acdb6f93c1d7,1,55,347,197,347,197,544,55,544,
closeimage037_jpg.rf.b17c12c27a96f4a4a89c8f897e5eba3e,0,45,231,446,231,446,604,45,604,
4330874923_jpg.rf.b186ab2f23d603ef3f5a1579cb832917,0,235,196,357,196,357,355,235,355,http://tinyurl.com/yd3lb6z
4807729131_jpg.rf.b25502135870338f6a461effedfde987,0,204,172,465,172,465,434,204,434,The message is: There is no message
nominalimage063_jpg.rf.b27627fbacb2d00a186e270e47b20010,0,135,178,451,178,451,468,135,468,http://www.postalexperience.com/pos?mt=4&sc=840-5940-0244-002-00006-80522-02
4036841984_jpg.rf.b09b6fa132053a411cd201735d927168,0,153,21,320,21,320,209,153,209,
monitorimage009_jpg.rf.b05f7f168583f6be8cc4c95bd1b618be,0,0,17,640,17,640,640,0,640,
IMG_20220601_163647_jpg.rf.b29969e2f11f82caa62bf05820273362,0,329,241,359,241,359,258,329,258,
blurredimage041_jpg.rf.b168f8514393454921f228a071149d35,0,273,250,527,250,527,421,273,421,
5142860075_jpg.rf.b2d0a3c9894d6e5b5c0a49c95e55956a,0,189,157,415,157,415,499,189,499,HTTP://MCST.MOBI/2
IMG_20220529_144613_jpg.rf.b346f6657c0a2700bf05a3891cd03de0,,,,,,,,,,
1089_U71Lae9cC_jpg.rf.b3d31d77b2f78f2e558228c316f08618,0,70,33,591,33,591,514,70,514,
rotationsimage008_jpg.rf.b3b88d0349e41b64755fa70b90b1352e,0,295,196,443,196,443,310,295,310,Version 2 QR Code Test Image
rotationsimage008_jpg.rf.b3b88d0349e41b64755fa70b90b1352e,1,151,250,279,250,279,350,151,350,Version 1 QR
rotationsimage008_jpg.rf.b3b88d0349e41b64755fa70b90b1352e,2,270,340,546,340,546,567,270,567,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
0726245141_jpg.rf.b48fc22c45a859b05bd1338c47e6c89d,0,288,294,399,294,399,438,288,438,
5011786146_jpg.rf.b1886bd291b9543657b6c8592fbad066,0,343,234,412,234,412,288,343,288,http://bigread.tscpl.org
5100495935_jpg.rf.b109d1381ab9a503f35629ebf16bd8b8,0,0,3,640,3,640,640,0,640,http://start.gpc.edu/qr/index.htm
5100495935_jpg.rf.b109d1381ab9a503f35629ebf16bd8b8,1,126,122,210,122,210,214,126,214,http://start.gpc.edu/qr/index.htm
closeimage009_jpg.rf.b1d2a619a7a883c428e4948b2ce47aff,0,21,196,438,196,438,592,21,592,
monitorimage014_jpg.rf.b4238263cbaa915e3bc7fbb5d5ef35d6,0,31,33,605,33,605,620,31,620,This is a computer generated QR Code
IMG_20220530_143625_jpg.rf.b4a76ab981c94e94bc17c099df5164f0,0,265,311,351,311,351,397,265,397,
nominalimage059_jpg.rf.b0c944523ce272749fa4ecc8a2cec8bf,0,132,186,190,186,190,255,132,255,
IMG_20220601_164950_jpg.rf.a8aef0e10df91ea7c1fed44b44dd2cc0,0,199,66,233,66,233,126,199,126,
IMG_20220601_164950_jpg.rf.a8aef0e10df91ea7c1fed44b44dd2cc0,1,525,76,551,76,551,106,525,106,
rotationsimage042_jpg.rf.b4f6d9759d143d1672b2668dc5b92b85,0,81,240,349,240,349,409,81,409,
rotationsimage042_jpg.rf.b4f6d9759d143d1672b2668dc5b92b85,1,452,329,578,329,578,421,452,421,
rotationsimage042_jpg.rf.b4f6d9759d143d1672b2668dc5b92b85,2,331,428,485,428,485,560,331,560,Version 2 QR Code Test Image
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,0,0,54,105,54,105,128,0,128,http://at.zkm.de/einladung/2
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,1,137,54,243,54,243,128,137,128,http://at.zkm.de/einladung/1
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,2,277,54,382,54,382,128,277,128,http://at.zkm.de/einladung/2
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,3,414,58,518,58,518,132,414,132,http://at.zkm.de/einladung/3
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,4,555,72,640,72,640,127,555,127,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,5,64,137,172,137,172,212,64,212,http://at.zkm.de/einladung/5
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,6,205,137,313,137,313,212,205,212,http://at.zkm.de/einladung/6
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,7,347,138,453,138,453,213,347,213,http://at.zkm.de/einladung/7
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,8,483,141,585,141,585,216,483,216,http://at.zkm.de/einladung/8
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,9,133,222,241,222,241,297,133,297,http://at.zkm.de/einladung/1
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,10,276,222,383,222,383,298,276,298,http://at.zkm.de/einladung/2
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,11,417,223,522,223,522,299,417,299,http://at.zkm.de/einladung/3
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,12,0,230,91,230,91,289,0,289,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,13,560,234,640,234,640,292,560,292,
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,14,57,306,171,306,171,385,57,385,http://at.zkm.de/einladung/5
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,15,202,307,313,307,313,386,202,386,http://at.zkm.de/einladung/6
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,16,346,307,456,307,456,386,346,386,http://at.zkm.de/einladung/7
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,17,486,309,590,309,590,384,486,384,http://at.zkm.de/einladung/8
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,18,128,394,241,394,241,474,128,474,http://at.zkm.de/einladung/1
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,19,272,394,385,394,385,474,272,474,http://at.zkm.de/einladung/2
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,20,417,394,525,394,525,473,417,473,http://at.zkm.de/einladung/3
4123610847_jpg.rf.b4c69b1eac6a7fab9ae61832c297b54d,21,564,403,640,403,640,462,564,462,
IMG_20220530_161521_jpg.rf.b5e9ea7d8d150a8648bf9175d16473b9,0,403,7,640,7,640,160,403,160,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,0,272,165,367,165,367,321,272,321,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,1,177,166,272,166,272,321,177,321,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,2,368,166,457,166,457,321,368,321,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,3,87,172,177,172,177,321,87,321,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,4,477,194,542,194,542,294,477,294,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,5,462,332,559,332,559,492,462,492,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,6,177,335,272,335,272,489,177,489,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,7,273,335,368,335,368,489,273,489,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,8,368,335,463,335,463,479,368,479,
3442952292_jpg.rf.b7b1060f9abb9acf907c1b10a51c8b23,9,92,336,177,336,177,464,92,464,
perspectiveimage007_jpg.rf.b5393fbc53b231c4644502d9a92aa49b,0,229,235,334,235,334,393,229,393,
3877234588_jpg.rf.b5fb9a6d01735d8a8d65b545fec91365,0,54,165,418,165,418,552,54,552,
IMG_20220604_164246_jpg.rf.b6dc487d1e69112d40d7d2521281be71,0,343,352,369,352,369,365,343,365,
brightnessimage009_jpg.rf.b6c0053483dd7a652d27584b0ae70ff3,0,181,267,296,267,296,378,181,378,
3963454490_jpg.rf.b7751d2929aeb340e94a125ddfbf215f,0,313,340,385,340,385,434,313,434,
4013506657_jpg.rf.b5901a67ce5d9af46ac7f66f540e1348,,,,,,,,,,
4243670985_jpg.rf.b6d3dca1e85369202642b02b19e9b3db,,,,,,,,,,
3988452645_jpg.rf.b70ba8f538844815b1c49f192b963f27,0,45,82,623,82,623,544,45,544,http://qrable.mobi/dc/cd/1
2928308769_jpg.rf.b6f610eb48020bef5141bd03f4c96419,0,263,78,412,78,412,320,263,320,http://avin.cc/m/AVIN1894536902599
4340208601_jpg.rf.b5385c68f58541787d327909b8343251,0,124,11,486,11,486,408,124,408,http://www.digitalscarborough.org
brightnessimage003_jpg.rf.b871a1c7ea0695b4cb90e5288c63764b,0,145,266,328,266,328,409,145,409,
brightnessimage003_jpg.rf.b871a1c7ea0695b4cb90e5288c63764b,1,445,279,533,279,533,348,445,348,Version 1 QR
brightnessimage003_jpg.rf.b871a1c7ea0695b4cb90e5288c63764b,2,399,393,499,393,499,465,399,465,Version 2 QR Code Test Image
3066871844_jpg.rf.b4dd68230799be24c969a7cd2391e21a,0,29,9,640,9,640,605,29,605,
3066871844_jpg.rf.b4dd68230799be24c969a7cd2391e21a,1,29,476,122,476,122,547,29,547,
noncompliantimage011_jpg.rf.b8e81b12154040fe40d5ee094cfbc92f,0,266,0,640,0,640,448,266,448,
noncompliantimage011_jpg.rf.b8e81b12154040fe40d5ee094cfbc92f,1,0,122,331,122,331,640,0,640,
2343325175_jpg.rf.b56e3d6cf925b91c104e01f5c09ff1d6,0,26,364,344,364,344,601,26,601,http://semapedia.org/v/Gratitude
brightnessimage011_jpg.rf.b55c5b2f9ddae3f7ee0259f13678208a,0,116,268,281,268,281,390,116,390,
brightnessimage011_jpg.rf.b55c5b2f9ddae3f7ee0259f13678208a,1,447,272,528,272,528,331,447,331,
brightnessimage011_jpg.rf.b55c5b2f9ddae3f7ee0259f13678208a,2,394,390,488,390,488,456,394,456,
3482714875_jpg.rf.b522c804fb564a207f943b606f771733,0,230,442,417,442,417,611,230,611,http://www.port.ac.uk/ct
4222508753_jpg.rf.b6dff70b755d8524873f525f55cca04c,0,336,183,473,183,473,440,336,440,
blurredimage004_jpg.rf.b61c76cb93fe57cf9374f78460e23167,0,227,211,322,211,322,347,227,347,
damagedimage003_jpg.rf.b6aea255937e1c73acc1a7d9d9d82a54,0,301,70,386,70,386,187,301,187,kooTEK
damagedimage003_jpg.rf.b6aea255937e1c73acc1a7d9d9d82a54,1,291,415,425,415,425,627,291,627,
rotationsimage033_jpg.rf.b7160901302218f840a1b3f4bf7b9ae2,0,161,210,302,210,302,292,161,292,
rotationsimage033_jpg.rf.b7160901302218f840a1b3f4bf7b9ae2,1,295,289,557,289,557,484,295,484,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rotationsimage033_jpg.rf.b7160901302218f840a1b3f4bf7b9ae2,2,58,306,158,306,158,359,58,359,
closeimage015_jpg.rf.b94187c14efeccf4be41d426b842ebc5,0,65,131,606,131,606,622,65,622,VERSION 2 8CM
nominalimage025_jpg.rf.b9397f41994825f0fc3213b89b5cec39,0,71,217,268,217,268,464,71,464,http://onramp.ehi.com/HYUN/ACNT/4SE/US/?v=KMHCT4AE3GU107709
4043359287_jpg.rf.b97cfa081389d6c039dd884fc645df0f,0,328,165,412,165,412,272,328,272,
4933142246_jpg.rf.bb18419c9c52a57ce8fd872a479c866a,0,221,198,472,198,472,497,221,497,
lotsimage005_jpg.rf.b9cf01efe90eb167d16b8201edd75ec7,0,280,312,304,312,304,330,280,330,
2423843117_jpg.rf.ba24607b4241c1442596fc29a5e9a6f3,0,64,0,329,0,329,202,64,202,
2423843117_jpg.rf.ba24607b4241c1442596fc29a5e9a6f3,1,202,423,359,423,359,631,202,631,"Ross Chrystall
http://www.ross.chrystall.co.nz
ross.chrystall@gmail.com"
4099642526_jpg.rf.baff94e673e59dad2842053ba1718990,0,394,461,527,461,527,627,394,627,http://caseorganic.delivr.com/10nwj_qr
5053297805_jpg.rf.bbbb4380d507fdd82abd888c461740d4,0,302,414,474,414,474,555,302,555,
glareimage002_jpg.rf.b9bb4062802244f751b5f72ded2d55d7,0,190,187,328,187,328,464,190,464,
bright_spotsimage018_jpg.rf.bbe96b0f3f8aec27947bce404dbc16e4,,,,,,,,,,
3623972224_jpg.rf.b86c028d9771e6d13ea257fc274ee3f2,,,,,,,,,,
4711721515_jpg.rf.b983f196437954459899d73880efe0a2,0,379,388,484,388,484,521,379,521,
high_versionimage032_jpg.rf.bea5c685d65b39144b7cf6c915fb7bd6,0,450,408,492,408,492,457,450,457,
4791733013_jpg.rf.bc19085b5e77b889b2ab3d0948397ff0,0,361,421,454,421,454,533,361,533,
nominalimage034_jpg.rf.bc562d3c367ca07467dd7f4d29be581c,0,247,242,354,242,354,326,247,326,http://weixin.qq.com/r/FnUnPxnE2kSlrV1c9yAE
IMG_20220602_172051_jpg.rf.b9c369a4d53891fd75c9a98b918ed1cb,0,389,305,468,305,468,368,389,368,
IMG_20220602_172734_jpg.rf.bc3a625d1a4dddc3767eb1e80c1781d9,0,502,371,583,371,583,433,502,433,
IMG_20220602_172110_jpg.rf.bd21758e72d1dcdc8fbac668b896315e,0,0,279,39,279,39,332,0,332,
bright_spotsimage011_jpg.rf.be36ba467194b90a6c872aed520071bf,0,318,118,381,118,381,173,318,173,
bright_spotsimage011_jpg.rf.be36ba467194b90a6c872aed520071bf,1,262,184,346,184,346,269,262,269,
bright_spotsimage021_jpg.rf.ba0e0447ae004a1d94a0784933dfa773,0,129,248,322,248,322,407,129,407,
bright_spotsimage021_jpg.rf.ba0e0447ae004a1d94a0784933dfa773,1,391,366,505,366,505,455,391,455,
1370704741_jpg.rf.bc3eb515e2618ad97e000458f2c83a41,0,338,135,609,135,609,406,338,406,
0286700632_jpg.rf.bd26c050b5ae841c10aa5582e008403b,0,197,100,405,100,405,405,197,405,
5040808242_jpg.rf.bd40d67a7a601878160dfe2128e1c195,0,242,242,327,242,327,327,242,327,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,0,162,200,253,200,253,316,162,316,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,1,268,202,357,202,357,314,268,314,http://at.zkm.de/einladung/6
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,2,367,203,452,203,452,311,367,311,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,3,407,299,471,299,471,436,407,436,
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,4,326,329,419,329,419,455,326,455,http://at.zkm.de/einladung/1
4106364929_jpg.rf.bd720276c6d3f5b2ed937047c9cbf458,5,218,333,313,333,313,466,218,466,http://at.zkm.de/einladung/8
2985146218_jpg.rf.bcd61103c5ede0f746889298ecb7c346,0,334,336,478,336,478,440,334,440,
2985146218_jpg.rf.bcd61103c5ede0f746889298ecb7c346,1,545,344,627,344,627,404,545,404,
3831779038_jpg.rf.bac9770d37ac2f851bd9f96f8b193bfd,0,135,130,460,130,460,523,135,523,http://streetartdealer.com/launch
nominalimage013_jpg.rf.baf5c7d7742bba54ac1e58dc1a015af9,0,317,211,491,211,491,408,317,408,http://www.lonelyplanet.com/
IMG_20220602_172128_jpg.rf.bedc4f5a610b1f87909ed2c4e1bccb4b,,,,,,,,,,
3210084213_jpg.rf.becdfb04b7747e9468df7eefb9a39a08,0,448,299,562,299,562,480,448,480,
2318857845_jpg.rf.bf0c7e9c27bdc4e2a7ffacf5ab748280,0,269,328,323,328,323,404,269,404,
4370601426_jpg.rf.bee19a3db1a189642c9a443ec31fc4a4,0,203,208,490,208,490,339,203,339,
2698677465_jpg.rf.bd7ba98116a5c933a41db053995c4f38,0,103,191,237,191,237,363,103,363,
rotationsimage011_jpg.rf.bfb2ca6985afee22f936aa16cbc9416b,0,192,233,301,233,301,317,192,317,Version 2 QR Code Test Image
rotationsimage011_jpg.rf.bfb2ca6985afee22f936aa16cbc9416b,1,380,285,584,285,584,448,380,448,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
rotationsimage011_jpg.rf.bfb2ca6985afee22f936aa16cbc9416b,2,158,362,252,362,252,437,158,437,Version 1 QR
3360040540_jpg.rf.c106932912e7b4ea236606ff72932515,0,0,59,245,59,245,357,0,357,URL:http://www.cityofmanor.org/smartcodes/jlpark.html
3167792340_jpg.rf.c19510a49211841cdaef90d9d7e75a14,0,175,127,457,127,457,416,175,416,
closeimage003_jpg.rf.c092071ab1cbb22312f662bab889dd1f,0,58,134,603,134,603,554,58,554,ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789 ABC 123456789
brightnessimage016_jpg.rf.bf292e6f71e186b3c44379968f3d402c,,,,,,,,,,
1197_U7F9HkNLC_jpg.rf.c0b18f68fa10b0c72ec19d7285d91b07,0,197,294,399,294,399,477,197,477,http://www.lubes.id/197/U7F9HkNLC
5164183640_jpg.rf.c4d3c3d75eb2b49fa61d98901e82a246,0,323,0,588,0,588,500,323,500,http://decode.kaywa.com/2021814409
5283866481_jpg.rf.c56447874b561273f2fee4f6ce5cf7c3,0,161,86,505,86,505,426,161,426,tea.m2ergo.com
5283866481_jpg.rf.c56447874b561273f2fee4f6ce5cf7c3,1,64,474,131,474,131,557,64,557,
4021470349_jpg.rf.c24c7900c373deb0c8f88c817d9b1721,0,248,200,480,200,480,388,248,388,
2677262209_jpg.rf.c0f110b4cf469fd595688262feef8a94,0,3,119,149,119,149,442,3,442,
blurredimage019_jpg.rf.c381e7eab48c49bb71dedae4304c1189,0,104,172,309,172,309,341,104,341,
blurredimage019_jpg.rf.c381e7eab48c49bb71dedae4304c1189,1,448,184,551,184,551,267,448,267,
blurredimage019_jpg.rf.c381e7eab48c49bb71dedae4304c1189,2,394,308,513,308,513,399,394,399,
IMG_20220530_161247_jpg.rf.c339b083c6f059d444c01dabf67940c8,0,155,245,192,245,192,280,155,280,
4711096515_jpg.rf.bf7aef8a237eb3b7b01cc7f1601fe8de,0,254,61,405,61,405,154,254,154,
